41.91360622048831;12.68941258147144;110949094;0.0;
41.91362994899353;12.689360218720608;111050190;0.2709437;
41.91365924989085;12.689303181596252;111110201;0.0;
41.91384770426593;12.68936750141888;112441209;0.0;
41.913795533203654;12.689388624483442;112446128;0.0;
41.9137475950311;12.689389265029849;112451189;0.0;
41.91381588747811;12.689456749668661;112511177;0.27327153;
41.91376419408639;12.68941837565955;112517160;0.0;
41.91374069040372;12.689353772635991;112524188;0.0;
41.91372296343301;12.689411101990538;112546170;0.0;
41.913734765877834;12.689480662833088;112615119;0.77993584;
41.913688824950505;12.689501785167254;112626133;0.15882726;
41.913646936902055;12.689479294979106;112632122;0.20509714;
41.91367922102166;12.689430602593578;112639145;0.60836226;
41.91372252865887;12.689448982377877;112645189;0.9401093;
41.91367507555934;12.689415003799299;112658153;0.30735186;
41.91369491100327;12.689347668932648;112713131;0.5369074;
41.91370598403831;12.689288588516929;112748133;0.0021554038;
41.9137017721404;12.689412611756557;112803123;0.5842982;
41.91366527192151;12.689274843000412;113016164;0.23568438;
41.91381387747007;12.689158723492922;130727159;0.2510077;
41.91398192253762;12.689395742849142;130752142;0.039976854;
41.913703456365035;12.689319820618788;133249141;0.28426573;
41.913701330610344;12.689252781339658;133305106;0.025191523;
41.9136568515473;12.689267225410806;133319109;0.41945156;
41.91360939973152;12.68927552390063;133339127;0.3749321;
41.91360702943296;12.689338722488275;133403119;0.0032551368;
41.91357042628344;12.689470336416498;140848203;0.32621643;
41.91361770771063;12.689457453475786;140851175;0.27231082;
41.91364102199873;12.689348926808977;144149188;0.05967762;
41.913681464872894;12.68937686003227;144237229;0.0033251042;
41.9137159862732;12.689326800656314;144311212;0.27737197;
41.91369819168039;12.689269548024098;144328177;0.053499628;
41.913685340522804;12.689329427846358;144446204;0.024124637;
41.91364198503262;12.689355405636713;144552167;0.15269072;
41.91368069358864;12.689322898668452;144631127;0.43712574;
41.913731547804076;12.689296664553801;144832177;0.9038699;
41.9136868748321;12.689287485487188;145041168;0.03618657;
41.91368427861909;12.689350530653483;145140184;0.09842446;
41.91365638247279;12.68939819495598;145248160;0.056472607;
41.91366258351466;12.689336670195026;145340181;0.26195872;
41.91362621165534;12.689372295592358;145440158;0.1514163;
41.913666253010845;12.689344021120121;145529159;0.16571483;
41.91369205685354;12.689292808483938;145721169;0.19287488;
41.91371010007105;12.68934842860067;145823130;0.026692403;
41.91369773942083;12.689286706861811;145920164;0.19856858;
