41.913475923643176;12.689374557339134;061116047;0.05177966;
41.91344629931293;12.689320519022177;061129131;0.0;
41.91340062299799;12.689307989738667;061133147;0.8090569;
41.91336075898949;12.68926915683438;061148189;0.039831325;
41.91340260399812;12.689233001254308;061240152;1.5474061;
41.913385123499864;12.689134324003557;061242156;3.133892;
41.91334353544518;12.68901673129674;061244157;4.3734226;
41.913310825637105;12.688944262580192;061245183;4.834953;
41.91327632764747;12.688861672613037;061246157;7.5879874;
41.913237768347514;12.688772288215983;061247194;8.373851;
41.91319399068317;12.68867636432226;061248147;9.118482;
41.91315147370374;12.68857494372289;061249275;9.654893;
41.91310742875832;12.688476065851127;061250291;9.557474;
41.91306410870459;12.688373191600702;061251839;9.788934;
41.9129712010338;12.688161855974425;061253151;10.265831;
41.912922214816;12.688052501731315;061254152;10.63199;
41.91287023329361;12.687937513601423;061255150;11.062379;
41.91281566104006;12.68781813044123;061256148;11.541107;
41.9127580610608;12.687695539833307;061257144;11.97103;
41.91270065235306;12.687570478519199;061258150;12.186856;
41.91264654555249;12.687442770916947;061259179;12.114752;
41.91259674264914;12.687325953246358;061300149;11.145334;
41.9125548457711;12.687228825385994;061301150;9.327209;
41.91252575680085;12.687162237577454;061302154;6.3717656;
41.91250347793469;12.687109630320062;061303163;3.6283164;
41.91249996107899;12.687034754156585;061306176;2.1085043;
41.91255298287874;12.686965257599;061308147;4.8573055;
41.912601721523444;12.68693013061174;061309152;5.9306927;
41.91265449522223;12.686894735875448;061310143;6.361456;
41.912715599177844;12.686854190028848;061311150;7.6196265;
41.91278466016251;12.686804762523634;061312155;9.411328;
41.91286824276359;12.686753539831894;061313147;10.0853;
41.912956749019195;12.68669919593052;061314185;10.775315;
41.91304552374384;12.68664470498752;061315161;10.963575;
41.913140467901606;12.686582727544588;061316164;11.794257;
41.91324266637146;12.686515831954367;061317163;12.560945;
41.91335152274669;12.686449520908168;061318150;13.269225;
41.91346490628729;12.686379648497773;061319167;13.832012;
41.913582802915535;12.686306246858306;061320150;14.298619;
41.913699751835445;12.686232443937406;061321158;14.29798;
41.91381972801814;12.68615737292913;061322154;14.562956;
41.913940063024626;12.686078521566081;061323159;14.702907;
41.91406191802456;12.686004472828325;061324151;14.796352;
41.91418230277988;12.685930020671988;061325160;14.673563;
41.914300168408445;12.685853763872652;061326157;14.497649;
41.9144196335579;12.685778681043764;061327159;14.610722;
41.91454000689162;12.68570084131544;061328169;14.867462;
41.91466114951363;12.68562281052648;061329155;14.954513;
41.91478265333553;12.685544597330722;061330162;14.913968;
41.9149053285208;12.685466217638266;061331159;15.084898;
41.91502911166254;12.685387780350645;061332159;15.149053;
41.91515480527825;12.685308161542489;061333168;15.336395;
41.91527830466707;12.685232380406974;061334176;15.044865;
41.91539926684237;12.685156269270252;061335156;14.772404;
41.915517525917124;12.685081284190323;061336154;14.483225;
41.91563268077094;12.685006572518853;061337145;14.114865;
41.91574508267616;12.684935270020574;061338145;13.73654;
41.915854456866306;12.684864575945223;061339163;13.067359;
41.91596117988436;12.684794305195087;061340158;13.075322;
41.916072347208804;12.684724836773869;061341156;13.517145;
