41.90216134716853;12.568699548862176;064917282;2019;05;15_064915;I
41.90216134716853;12.568699548862176;064920569;2019;05;15_064918;I
41.90216134716853;12.568699548862176;064923882;2019;05;15_064922;I
41.824368424782264;12.408108893422753;074818732;2019;05;15_074817;I
41.82432523944607;12.407992168985427;074821972;2019;05;15_074820;I
41.82432523944607;12.407992168985427;074825312;2019;05;15_074823;I
41.82323704194755;12.407615071859722;075021102;2019;05;15_075019;I
41.82319856633276;12.407674172862773;075024457;2019;05;15_075023;I
41.82316763835944;12.407733921045136;075027702;2019;05;15_075026;I
41.82185099168713;12.411714583755627;075640864;2019;05;15_075639;I
41.82185099168713;12.411714583755627;075644172;2019;05;15_075642;I
41.82185099168713;12.411714583755627;075647498;2019;05;15_075646;I
41.821754908967506;12.411984304340777;134348946;2019;05;15_134347;I
41.821754908967506;12.411984304340777;134352177;2019;05;15_134350;I
41.821754908967506;12.411984304340777;134355484;2019;05;15_134354;I
41.821754908967506;12.411984304340777;134413648;2019;05;15_134412;I
41.82209224141351;12.41021049359385;134416793;2019;05;15_134415;I
41.82210562898434;12.410289976088327;134420189;2019;05;15_134418;I
41.82182104895565;12.411047143533418;134607075;2019;05;15_134605;I
41.82182104895565;12.411047143533418;134608889;2019;05;15_134607;I
41.82182104895565;12.411047143533418;134610696;2019;05;15_134609;I
41.82182104895565;12.411047143533418;134612685;2019;05;15_134611;I
41.82182104895565;12.411047143533418;134614480;2019;05;15_134613;I
41.82182104895565;12.411047143533418;134616307;2019;05;15_134614;I
41.8218987301357;12.41098110069268;135354218;2019;05;15_135352;I
41.8218987301357;12.41098110069268;135356915;2019;05;15_135355;I
41.8218987301357;12.41098110069268;135358640;2019;05;15_135357;I
41.8218987301357;12.41098110069268;135400313;2019;05;15_135358;I
41.8218987301357;12.41098110069268;135401998;2019;05;15_135400;I
