41.82209265804545;12.410932767394785;133913005;2019;05;29_133911;I
41.822133593446935;12.410980721254036;133916403;2019;05;29_133914;I
41.822133593446935;12.410980721254036;133919873;2019;05;29_133918;I
41.82217354742647;12.411011362822627;133930228;2019;05;29_133928;I
41.82217354742647;12.411011362822627;133933719;2019;05;29_133932;I
41.82217354742647;12.411011362822627;133936904;2019;05;29_133935;I
41.82217354742647;12.411011362822627;134008055;2019;05;29_134006;I
41.82217354742647;12.411011362822627;134011356;2019;05;29_134009;I
41.82217354742647;12.411011362822627;134014619;2019;05;29_134013;I
41.82217354742647;12.411011362822627;134219921;2019;05;29_134218;I
41.82217794313768;12.411075199364195;134223221;2019;05;29_134221;I
41.82217794313768;12.411075199364195;134226599;2019;05;29_134224;I
41.824730017321926;12.408352554539164;164232909;2019;05;29_164230;I
41.824730017321926;12.408352554539164;164236294;2019;05;29_164234;I
41.824730017321926;12.408352554539164;164239609;2019;05;29_164237;I
41.83381305705901;12.440876739483462;165037906;2019;05;29_165036;I
41.833765895482045;12.44175370048685;165041499;2019;05;29_165039;I
41.833731540446436;12.442671151434755;165044261;2019;05;29_165042;I
41.87614190756229;12.511701780954079;170726529;2019;05;29_170724;I
41.87614190756229;12.511701780954079;170730141;2019;05;29_170728;I
41.87614190756229;12.511701780954079;170733526;2019;05;29_170731;I
